"HistogramFile","filestem","background.mu","background.sigma","max","threshold","md5","mtime"
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34C07_AE_01_05-fA01b_C100117_20100118103444645_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34C07_AE_01_05-fA01b_C100117_20100118103444645_02_warp_m0g80c8e1e-1x26r3.nrrd",100.995924858807,12.3156062275410,4095,125.627137313889,"100640931f470fbd1b14e8fb512689ba",2012-09-20 18:29:33
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34C08_AE_01_05-fA01b_C100527_20100527212715671_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34C08_AE_01_05-fA01b_C100527_20100527212715671_02_warp_m0g80c8e1e-1x26r3.nrrd",196.143969131591,123.190595722037,4095,442.525160575665,"ed3758fa1966d042c17a5bcaec35d9a6",2012-09-20 18:20:06
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34C09_AE_01_03-fA01b_C100328_20100329113434406_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34C09_AE_01_03-fA01b_C100328_20100329113434406_02_warp_m0g80c8e1e-1x26r3.nrrd",99.0415111239268,16.8339142571626,4095,132.709339638252,"ec34f29ba062db212113bff6e8ffb95a",2012-09-20 18:15:40
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34D03_AE_01_03-fA01b_C100121_20100121151134632_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34D03_AE_01_03-fA01b_C100121_20100121151134632_02_warp_m0g80c8e1e-1x26r3.nrrd",132.379355067919,57.2127078492565,4095,246.804770766431,"bd9703295c33ba92a18bcad05f2f6218",2012-09-20 18:23:17
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34D04_AE_01_04-fA01b_C100120_20100120131855546_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34D04_AE_01_04-fA01b_C100120_20100120131855546_02_warp_m0g80c8e1e-1x26r3.nrrd",114.485714191429,26.9900875654135,4095,168.465889322256,"8d94760d55a93ef9ea008ae857104f9d",2012-09-20 18:17:15
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34D05_AE_01_03-fA01b_C110213_20110213110918437_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34D05_AE_01_03-fA01b_C110213_20110213110918437_02_warp_m0g80c8e1e-1x26r3.nrrd",136.493271209673,54.2151966085631,4095,244.923664426799,"47b141e445766adca7c1a4544dbe1236",2012-09-20 18:12:46
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34D08_AE_01_00-fA01b_C090528_20090528143612312_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34D08_AE_01_00-fA01b_C090528_20090528143612312_02_warp_m0g80c8e1e-1x26r3.nrrd",119.745531678380,4.32971207894132,4095,128.404955836263,"a0face81a0221de5ae04c90f6f79754e",2012-09-20 18:21:19
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34D12_AE_01_05-fA01b_C110213_20110213111313468_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34D12_AE_01_05-fA01b_C110213_20110213111313468_02_warp_m0g80c8e1e-1x26r3.nrrd",109.643668285891,17.1513925263811,4095,143.946453338654,"a2a4738f96d4dd4c418fb82f72906a70",2012-09-20 18:23:51
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34E01_AE_01_05-fA01b_C100121_20100121151704273_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34E01_AE_01_05-fA01b_C100121_20100121151704273_02_warp_m0g80c8e1e-1x26r3.nrrd",167.344803865139,109.586954191298,4095,386.518712247735,"6fb264272c99860718bd74ff62e89ae8",2012-09-20 18:17:03
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34E03_AE_01_08-fA01b_C110213_20110213111642765_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34E03_AE_01_08-fA01b_C110213_20110213111642765_02_warp_m0g80c8e1e-1x26r3.nrrd",108.564480372919,12.1979665972510,4095,132.960413567421,"0ff3904b56900e4bcfa68689ce67a139",2012-09-20 18:28:51
